text	label
hms orion was a leander class light cruiser which served with distinction in the royal navy during world war ii she received 13 battle honours a record only exceeded by hms warspite and matched by two others	6
french leave is a collection of memoirs written by the english author michael de larrabeiti it was published in 2003 in the united kingdom by robert hale	14
setten is a lake that lies in setskog in aurskog h land municiaplity in akershus the lake lies in typical forest terrain the lake has many bays and small islands and is a popular canoeing fishing and camping area the lake is part of the haldenvassdraget and empties into mjermen	8
letomola barrenensis is a species of small air breathing land snails terrestrial pulmonate gastropod mollusks in the family charopidae this species is endemic to australia its natural habitats are temperate forests and temperate shrubland	10
quinta vendrell in adjuntas puerto rico was designed by architect alfredo b wiechers and built in 1918 it was listed on the u s national register of historic places in 2006	7
welcome to the el palacio  koko ga uwasa no eru parashio  is a japanese manga series by takao aoyagi it was adapted into a japanese television drama series that premiered on tv tokyo in 2011 the opening of the series is ready go by 4minute	14
don bosco institute of technology  dbit  is a private un aided engineering college situated at kurla  west  mumbai it has been granted a religious minority status  roman catholics 	2
south hunsley school sixth form college is a large secondary school and sixth form situated in melton in the east riding of yorkshire england near the a63 in april 2010 the school became an academy	2
eucalyptus diversicolor commonly known as the karri is a eucalypt native to the wetter regions of southwestern western australia	11
thomas munce house is a historic building in washington pennsylvania it is designated as a historic residential landmark farmstead by the washington county history landmarks foundation	7
the exquisite thief is a 1919 american silent drama film directed by tod browning prints of this film survive	13
light at the end of the kennel is a 1994 ep from uk singer songwriter nick harper track listing:1 a hundred things2 is this really me \? 3 shadowlands4 flying dog5 headless6 riverside	12
wu ying yih  chinese: pinyin: w y ngy born 15 january 1943  is a politician in the republic of china who served as the minister of the overseas community affairs council  formerly overseas chinese affairs commission  of the executive yuan in 2008 2013	5
the commercial road primary school is located on the main road in morwell victoria australia it was founded in 1879 and has undergone a number of changes over the years	2
cyanopepla jucunda is a moth of the arctiidae family it was described by walker in 1854 it is found in brazil  rio de janeiro espirito santo  and argentina	10
gruver high school is a public high school located in gruver texas  usa  it is part of the gruver independent school district located in central hansford county and classified as a 1a school by the uil in 2013 the school was rated met standard by the texas education agency	2
neyraudia is a genus of grass in the poaceae family	11
darbari ye dam e abbas  persian: also romanized as d rbar ye dam e abb s  is a village in doshman ziari rural district in the central district of kohgiluyeh county kohgiluyeh and boyer ahmad province iran at the 2006 census its population was 36 in 7 families	9
abdul halim tokmak io lu  born 1 july 1913 date of death unknown  was a turkish fencer he competed in the team sabre events at the 1936 summer olympics	4
carabus solieri is a species of beetles belonging to the carabidae family	10
carilion roanoke memorial hospital  crmh  is a hospital in roanoke virginia usa the hospital has 825 beds and is part of carilion clinic	7
the yungas dove  leptotila megalura  also known as the white faced dove or large tailed dove is a species of bird in the columbidae family	10
thala maldivensis is a species of small sea snail marine gastropod mollusk in the family costellariidae the ribbed miters	10
young celts is a 2008 studio album by scottish brother band the macdonald brothers who were contestants on the x factor the album was released on 13 october 2008	12
cambridge who 's who is a vanity publisher which highlights people 's professional careers by publishing encapsulated biographies for additional payment the publisher also provides other promotional services such as press releases videos and executive of the year awards the company is located in uniondale new york	1
johnny parsons  born august 26 1944 in van nuys california  is an american racecar driver	4
angraecum germinyanum is a species of orchid this species is found in madagascar with a waxy flower occurring in spring and summer	11
the coitinho river is a river of paran state in southern brazil	8
pzl mielec  polskie zak ady lotnicze polish aviation works  formerly wsk mielec  wytw rnia sprz tu komunikacyjnego  and wsk pzl mielec is the polish aerospace manufacturer based in mielec it is the largest aerospace manufacturer in postwar poland in 2007 it was acquired by sikorsky aircraft corporation retaining the brand	1
dw green company is a tempe arizona based marketing and advertising agency founded by president ceo dw green in anchorage alaska in june 1988 in 1991 dw green company relocated to tacoma washington the company has been headquartered in tempe since 1997	1
symplocos peruviana is a species of plant in the symplocaceae family it is endemic to peru	11
platinum is the fifth studio album by american country music artist miranda lambert scheduled for release on june 3 2014 by rca records nashville	12
green hills software is a privately owned company that builds operating systems and development tools for embedded systems the company was founded in 1982 by dan o'dowd and carl rosenberg headquarters are in santa barbara california	1
john rafferty jr  born february 7 1953  is a republican member of the pennsylvania state senate who has represented the 44th district since 2003	5
the center on contemporary conflict  ccc  is the primary research wing of the naval postgraduate school 's department of national security affairs the ccc conducts research on current and emerging national security threats sharing its findings with united states and allied military and civilian decision makers	2
ettore marchi  born 6 november 1985  is an italian footballer who plays for pro vercelli	4
mohammad aliabad  persian: also romanized as mo ammad al b d  is a village in cheshmeh saran rural district cheshmeh saran district azadshahr county golestan province iran at the 2006 census its population was 566 in 131 families	9
seyyedabad  persian: also romanized as seyyed b d  is a village in piveh zhan rural district ahmadabad district mashhad county razavi khorasan province iran at the 2006 census its population was 776 in 192 families	9
the ice princess is a crime novel by the swedish author camilla l ckberg it was originally published in 2003 in swedish entitled isprinsessan	14
neofriseria kuznetzovae is a moth of the gelechiidae family it is found in moldova ukraine and russia  the southern ural and southern siberia: altai tuva and tomsk oblast 	10
the mitsubishi b1m was a japanese torpedo bomber of the 1920s also known as the navy type 13 carrier borne attack aircraft it was designed and built by mitsubishi and used in combat against china	6
l' trange d sir de monsieur bard english: the strange desire of mr bard is a french drama film from 1954 directed by g za von radv nyi written by g za von radv nyi starring michel simon and louis de fun s	13
anastasia vinnikova  belarusian: russian:  born april 15 1991 is a singer from belarus she represented her country at the eurovision song contest 2011 with the song i love belarus but failed to qualify to the final	3
vira jotava is a member of legislative assembly from somnath constituency in gujarat for its 12th legislative assembly	5
teodoro noel mart nez encarnaci n  born december 10 1947 in santa cruz de barahona dominican republic  is a former professional baseball infielder he played all or part of nine seasons in major league baseball mostly as a shortstop and second baseman for the new york mets  1970 74  st	4
bulbophyllum tengchongense is a species of orchid in the genus bulbophyllum	11
kai lung unrolls his mat is a fantasy novel by ernest bramah it was first published in 1928 and has been reprinted a number of times since most notably as the sixty fourth volume of the celebrated ballantine adult fantasy series in february 1974	14
the flying dutchman or de vliegende hollander is a 1995 dutch comedy film directed by jos stelling	13
gahoe museum is a private museum of south korea located in gahoe dong jongno gu seoul it was established in 2002 and houses over 1500 relics consisting of 750 amulets 250 items of folk paintings approximately 150 classical books and 250 other odd items	7
richard henry hall  november 7 1830 september 7 1909  was an american politician who served as the mayor of taunton massachusetts	5
your woman is sunshine anderson 's debut album the album featured her hot r b hip hop number one single heard it all before and the follow up single lunch or dinner the album was certified gold in 2001	12
alain lemieux  born may 24 1961 in montreal quebec  is a retired ice hockey player he played in the national hockey league with the st louis blues quebec nordiques and pittsburgh penguins he is also the older brother of nhl great mario lemieux	4
the stevens su 1 is an american single seat high wing strut braced glider that was designed in 1933 by students at the stevens institute of technology in hoboken new jersey	6
the transports publics vevey montreux chillon villeneuve  vmcv  is a public transport operator in and around the swiss towns of montreux and vevey it operates the city 's network of trolleybuses and motor buses	1
so long mr chumps is the 53rd short subject starring american slapstick comedy team the three stooges the trio made a total of 190 shorts for columbia pictures between 1934 and 1959	13
eslamabad  persian: also romanized as esl m b d  is a village in ahlamerestaq e jonubi rural district in the central district of mahmudabad county mazandaran province iran at the 2006 census its population was 744 in 192 families	9
kathie sarachild born kathie amatniek in 1943 is an american feminist writer and campaigner	3
sibelius is a 2003 finnish film biography of jean sibelius directed and written by timo koivusalo it is the first full length feature film about the famous composer	13
new alliance records was the record label founded by the minutemen 's d boon and mike watt and longtime friend and associate martin tamburovich after the example of black flag 's sst records	1
ramesh maheshwari is a member of legislative assembly from mundra constituency in gujarat for its 12th legislative assembly	5
alexander tolstoy  born july 1 1969 in liding stockholm county  is a swedish actor tolstoy is best known for his role as philip gripenhielm in the tv series nya tider  1999 2000  alexander is younger brother to the actress sophie tolstoy	3
end of the rainbow is a musical drama by peter quilter which focuses on judy garland in the months leading up to her death in 1969 after a sydney premiere in 2005 the show has played on the west end in london and a broadway production opened in 2012	14
inula conyza is a species of plant from asteraceae family that can be found in europe north africa and the near east	11
mendsaikhany enkhsaikhan  mongolian: born 1955  was the prime minister of mongolia from july 7 1996 to april 23 1998 the first in 80 years not belonging to the mongolian people 's revolutionary party	5
cletus clete patterson  march 18 1902 september 16 1954  was a guard in the national football league he played with the kenosha maroons during the 1924 nfl season he was born in wellsville ohio on march 8 1902 he graduated from wellsville high school in 1920 and attended ohio university	4
kuiaru is a village in tori parish p rnu county in southwestern estonia	9
the school of dentistry is a dental school within meharry medical college located in the united states city of nashville the school is one of the dental schools in the state of tennessee	2
actias neidhoeferi is a moth of the saturniidae family it is found in taiwan ong sheng keng and yu ching kin were the first taiwanese researchers to publish a journal article on lepidoptera when they described actias neidhoeferi as a new species	10
the suzuki swift is a subcompact car produced by suzuki in japan since 2000 prior to this the swift nameplate had been applied to the suzuki cultus in numerous export markets	6
talent is a comic book series written by christopher golden and tom sniegoski drawn by paul azaceta published by boom ! studios	14
vanda hookeriana is a species of orchid in the genus vanda it is one of the parent species of the hybrid vanda 'miss joaquim' which was originally hybridised by agnes joaquim	11
liatris squarrulosa commonly called the southern blazingstar is an herbaceous perennial plant is the aster family it is native to the southeastern united states where it is found in naturally open communities such as prairies and savannas it produces purple heads of flowers in late summer through fall	11
the universidade positivo  abbreviated up positive university  is one of the private universities of the state of paran brazil universidade positivo s campus is in the campo comprido district of curitiba and occupies an area of 420004 m2	2
the mo se river is located in the laurentides wildlife reserve in upper batiscanie in the administrative area of the capitale nationale about 80 kilometres  50 mi  northwest of quebec city mo se river is part of unorganized territory of lac croche in regional county municipality  rcm  of jacques cartier	8
los chinos de ponce  english: the chinesemen of ponce  formally king 's ice cream is an ice cream store located at calle marina 9322 in the city of ponce puerto rico in front of the town square plaza las delicias opposite the historic parque de bombas	1
reghu kumar  raghu kumar 13 june 1953 20 february 2014  was a noted music composer from kerala india his compositions first achieved prominence in the 1980s	3
ryan hadlock is an american record producer best known for his production work on platinum selling album the lumineers by the lumineers	3
myrmephytum is a genus of myrmecophytic flowering plants in the rubiaceae family it is distributed from central malesia to new guinea it is one of five ant plant genera in the family rubiaceae the others being anthorrhiza hydnophytum myrmecodia and squamellaria	11
burmeistera refracta is a species of plant in the campanulaceae family it is endemic to ecuador its natural habitats are subtropical or tropical moist lowland forests and subtropical or tropical moist montane forests it is threatened by habitat loss	11
varany maha vidyalayam  tamil: vara i mak vittiy layam  is a provincial school in varany sri lanka	2
norman hill reservoir is a reservoir in the piethorne valley in the metropolitan borough of rochdale within greater manchester england	8
vstep b v in netherlands or vstep is a virtual training and simulation developer located in rotterdam the netherlands and one of the developers in the european virtual training simulation industry	1
the whitworth art gallery is an art gallery in manchester england containing about 55000 items in its collection the museum is located south of the manchester university campus in whitworth park	7
seabourn pride is one of three german built cruise ships was built and operated for seabourn cruise line the seabourn pride was the first of her class and set out on her maiden voyage in november 1988 after being christened by shirley temple black	6
metarhinus is a genus of brontothere endemic to north america during the eocene living from 46 2 42 mya existing for approximately 4 2 million years	10
schrankia croceipicta is a moth of the noctuidae family it is found on sri lanka and the seychelles	10
early shakopee houses are located at 411 and 419 east 2nd avenue shakopee minnesota united states they are listed on the national register of historic places the houses are built mainly of brick which was quite common in scott county even for modest residential dwellings	7
ureme 1  thunder hawk from beyond   in korean:  was the first in a series of korean children 's science fiction films directed by kim cheong gi and starring shim hyung rae	13
st nicholas church in wszemb rz is a brick roman catholic church located in the village of wszemb rz in gmina ko aczkowo greater poland it is a parish church	7
francis winkler is a former defensive end in the national football league he was drafted by the green bay packers in the fifth round of the 1968 nfl draft and played two seasons with the team	4
horrified is the only full length album released by the american grindcore band repulsion although the album was originally recorded in 1986 it remained unreleased until three years later it was originally released on necrosis records a sublabel of earache records	12
the glodu river is a tributary of the azuga river in romania	8
richard j dick cohen  born december 10 1949  is a minnesota politician and member of the minnesota senate a member of the minnesota democratic farmer labor party  dfl  he represents district 64 which includes portions of the city of saint paul in ramsey county	5
harry mcpherson  born 18 october 1902  was a former australian rules footballer who played with carlton and st kilda in the victorian football league  vfl 	4
the bird class patrol vessel was a class of large patrol boat built for the royal navy there were five in total: kingfisher cygnet peterel sandpiper and redpole the class was designed for patrol and fishery protection tasks in coastal and inshore territorial waters	6
alive in the nineties is the first video released by the american rock group the meat puppets the video was released in 2003 while the band was on hiatus the video is professionally shot and was recorded while the band was touring with the stone temple pilots	13
faversham house ltd is a uk based independent media company located in east grinstead west sussex it specialises in publishing b2b magazines and websites and organising b2b exhibitions conferences and events the company 's focus is on the key market sectors of water energy and sustainability and visual communications	1
sir run run shaw hospital  srrsh simplified chinese: traditional chinese: pinyin: sh o y f y yu n  or shao yifu hospital is a hospital affiliated with the medical school of zhejiang university in hangzhou zhejiang china	7
harvest of fire is an american television movie that aired on cbs on april 21 1996 directed by arthur allan seidelman the film stars lolita davidovich j a preston jean louisa kelly and patty duke	13
patkuhi  persian: also romanized as patk h  is a village in bazman rural district bazman district iranshahr county sistan and baluchestan province iran at the 2006 census its population was 29 in 5 families	9
frank j marmion jr is a former republican member of the pennsylvania house of representatives	5
koji nakagawa  nakagawa koji  is a japanese semi retired professional wrestler who is best known for his work in frontier martial arts wrestling	4
the flavour and fragrance journal is a bimonthly peer reviewed scientific journal published since 1985 by john wiley sons it publishes original research articles reviews and special reports on all aspects of flavour and fragrance the current editor in chief is alain chaintreau  firmenich switzerland 	14
the negurici river is a tributary of the ungureni river in romania	8
syrnola adamsi is a species of sea snail a marine gastropod mollusk in the family pyramidellidae the pyrams and their allies	10
friends school of baltimore is a private quaker school in baltimore serving students in pre kindergarten through 12th grade	2
the airborne avenger is an american ultralight aircraft that was designed and produced by airborne wing design in the early 1980s the aircraft was supplied as a kit for amateur construction	6
gene g veno is the chief recovery officer for harrisburg school district president and ceo of the american association of public adjusters  aapia  and founder of veno associates	3
tessella is an international analytics technology and consultancy firm specialising in r d	1
television new media is a peer reviewed academic journal that publishes papers in the field of communication the journal 's editor is vicki mayer it has been in publication since 2000 and is currently published by sage publications	14
herbert renner  born 28 september 1946  is a german former footballer	4
musallam  armenian:  is a village in the rural community of lernadzor in the syunik province of armenia the national statistical service of the republic of armenia  armstat  reported its population was 106 at the 2001 census	9
coactiv capital partners is a privately owned financial leasing company located in horsham pennsylvania in addition to the main headquarters in 2008 a canadian office was introduced in burlington ontario	1
auriculoceryx is a genus of moths in the family arctiidae	10
the lalbhai dalpatbhai museum is a museum of art and archaeology in ahmedabad known for its palm leaf manuscripts 3rd 11th century sculptures and pre mughal miniature paintings	7
usns leroy grumman  t ao 195  is a henry j kaiser class fleet replenishment oiler of the united states navy	6
images first published in 1994  now out of print  is a book by david lynch	14
the s ddeutsche zeitung zy t d t tsa t published in munich is the largest german national subscription daily newspaper	14
live at the village vanguard is a tom harrell album recorded for rca with harrell 's then quintet and released in 2002 the band included jimmy greene on tenor sax ugonna okegwo on bass xavier davis on piano and quincy davis on drums	12
washington valley park is a 715 acre  2 89 km2  public park between the first and second watchung mountain ridge in the martinsville section of bridgewater township new jersey that is administered by the somerset county park commission it contains the washington valley reservoir and the chimney rock hawk watch	8
uss piqua  ytb 793  was a united states navy natick class large district harbor tug named for piqua ohio she was the second ship to bear the name	6
chanchal bharti is an indian sufi singer she sings classical and semi classical musical forms she is a leading woman singers qawwali	3
marko todorovi  montenegrin cyrillic: born april 19 1992  is a montenegrin professional basketball player for fc barcelona of the spanish acb league he is a 6 ft 10 in  2 10 m  tall power forward center	4
the avia b 534 is a czechoslovak biplane produced during the period between the great war and world war ii	6
edna lake is an alpine lake in boise county idaho united states located high in the sawtooth mountains in the sawtooth national recreation area the lake is approximately 17 miles  27 km  southwest of stanley and 14 5 miles  23 3 km  southeast of grandjean	8
porites nodifera sometimes called as dome coral is a species of stony coral from poritidae family	10
nawngpu awng is a village in homalin township hkamti district in the sagaing region of northwestern burma	9
nepenthes thai is a tropical pitcher plant endemic to peninsular thailand it grows on limestone hills at elevations of 500 600 m above sea level nepenthes thai has no known natural hybrids	11
pottiaceae is a family of mosses it forms the most numerous moss family known containing nearly 1500 species or more than 10 of the 10000 to 15000 moss species known	11
barnet museum is in the london borough of barnet it has displays on topics including the battle of barnet barnet fair and market it is a centre for local and family research and its archives library and reference collection are available for use by members of the public	7
typhlops paucisquamus is a species of snake in the typhlopidae family	10
omar gonzalez  born october 11 1988 in dallas texas  is an american soccer player he currently plays for los angeles galaxy in major league soccer	4
alan charles is the labour police and crime commissioner for derbyshire constabulary he is the first person to hold the post having been elected on 15 november 2012	5
the friedrich dessauer gymnasium  abbreviation: fdg english: frederick dessauer gymnasium  is a sixth form gymnasium in the district h chst of frankfurt am main germany the eponym is friedrich dessauer  1881 1963 	2
lara st john  born on april 15 1971 in london ontario  is a canadian violinist	3
nectandra guadaripo is a species of plant in the lauraceae family it is found in colombia and ecuador	11
liceo municipal zoila rosa carre o  english: zoila rosa carre o municipal high school  is a chilean high school located in malloa cachapoal province chile	2
ingleburn high school is a co educational comprehensive public high school located in ingleburn new south wales australia the school follows the nsw board of studies' curriculum which is provided to all schools in nsw the school 's motto is tolerance integrity and excellence	2
jurica jure jerkovi  born 25 february 1950 in split sr croatia fpr yugoslavia  is a former croatian footballer he was known for his amazing playmaker skills and for his romantic approach to football	4
judge ellen lipton hollander  born may 24 1949  is a united states district judge on the united states district court for the district of maryland on december 18 2010 her nomination was confirmed by the senate	5
the headlands center for the arts hosts an internationally recognized artist in residence program interdisciplinary public programs and subsidized studio rentals for san francisco bay area artists of all disciplines it is situated in a campus of artist renovated military buildings in the marin headlands in marin county california	7
the missing million is a 1942 british crime film directed by philip brandon and starring linden travers john warwick and patricia hilliard it is adapted from a novel by edgar wallace a millionaire is persecuted by a criminal gang	13
de havilland biplane no 1 is a name applied retrospectively to the first aircraft constructed by geoffrey de havilland who built and flew once in december 1909	6
hmcs saskatoon was a flower class corvette that served with the royal canadian navy during the second world war she saw service primarily in the battle of the atlantic she is named for saskatoon saskatchewan	6
thirty days of night records  also known as tdon  are a record label based in leeds england	1
dag fr land  september 16 1945 january 26 2010  was a norwegian comedian revue artist and singer who was best known for his countless impersonations and variety shows in oslo during the 1970s and 1980s	3
brookfield renewable energy partners is a gatineau quebec based open ended income trust that was initially listed on the toronto stock exchange in 1999 as great lakes hydro income fund	1
hassan younes  born 21 february 1943  is an egyptian engineer and politician who is the former long term minister of electricity and energy he was in office during the mobarak era and also in two interim governments of post mobarak era	5
kingman lake is a 110 acre  0 45 km2  artificial lake located in the anacostia river in washington d c in the united states the lake was created in 1920 when the united states army corps of engineers used material dredged from the anacostia river to create kingman island	8
jos sebasti o pires neto also known as pires  born february 23 1956 in sorocaba  is a former brazilian footballer who plays as a defensive midfielder he played for ulsan hyundai fc of the south korean k league then known as hyundai horangi	4
roc o banquells is the 1st studio album by mexican pop singer roc o banquells this album was released on 1985	12
falsilunatia patagonica is a species of predatory sea snail a marine gastropod mollusk in the family naticidae the moon snails	10
forte group plc was a british hotel and restaurant company it was listed on the london stock exchange and was a constituent of the ftse 100 index until it was acquired by granada plc its head office was in the london borough of camden	1
colegiul na ional mihai eminescu oradea  mihai eminescu national college  is a high school located in oradea bihor county romania it is named after mihai eminescu the national poet and is one of the most prestigious schools in bihor county	2
glaucoclystis albicetrata is a moth in the geometridae family it is found on sulawesi	10
s karthigesu was the 25th surveyor general of sri lanka he was appointed in 1961 succeeding j l t e dassenaike and held the office until 1965 he was succeeded by j c chanmugam	5
richard fournaux is a belgian politician and a member of the mr he was elected as a member of the belgian senate in 2007	5
ghost child  chinese: formerly called inside the urn  is a 2013 singaporean horror film directed by gilbert chan starring chen hanwei jayley woo and carmen soo the film revolves around a family fighting against the titular ghost child  a toyol  it was commercially released in singapore on march 7 2013	13
michael chetwynd mike slamer is a british guitarist	3
pursuit of the house boat  sometimes called in pursuit of the house boat or the pursuit of the house boat  is an 1897 novel by john kendrick bangs and the second one to feature his associated shades take on the afterlife	14
bijelo brdo  serbian:  is a village in the municipality of derventa bosnia and herzegovina	9
anna aero  airline network news and analysis  is a weekly e journal and website devoted to global airline airport network planning issues its analyses have been quoted in mainstream media as well as a financial report presentation from ryanair	14
sonia is a 1921 silent british drama film directed by denison clift and starring evelyn brent based on the novel by stephen mckenna the film is considered to be lost	13
glen klippenstein  born may 29 1937  is a republican member of the missouri house of representatives klippenstein represents the 5th district encompassing all or parts of buchanan clinton de kalb and gentry counties in northwest missouri he is also a former interim state senator for the 12th district	5
the saro a 33 was a british prototype flying boat built by saunders roe limited in response to a british air ministry specification r 2 33 and in competition with the short sunderland	6
l'agnese va a morire  internationally released as and agnes chose to die  is a 1976 italian drama film directed by giuliano montaldo it is based on a novel of the same name by renata vigan which won the viareggio prize in 1949	13
marika  born as marta kosakowska on 14 december 1980 in om a  is a polish vocalist songwriter radio dj her style is a mixture of reggae dancehall funk and soul music hailed the first lady of polish dancehall she is best known for energetic shows strong voice and conscious lyrics	3
sir john charles molteno kcmg  5 june 1814 1 september 1886  was a soldier businessman champion of responsible government and the first prime minister of the cape colony	5
as long as we both shall live: two novels is a young adult book by lurlene mcdaniel published in october 2003 it consists of two previously published novels till death do us part and for better for worse forever	14
trichocentrum stramineum is a species of orchid endemic to mexico  veracruz 	11
junior roqica  born 13 february 1991  is an australian rugby league player of fijian descent for the cronulla sutherland sharks in the national rugby league his position is on the wing although he can play at centre and second row	4
rollinia deliciosa is a species of flowering plant in the custard apple family annonaceae that is native to tropical south america it is cultivated for its edible fruits commonly known as biriba throughout the world 's tropics and subtropics	11
walgerbach is a river of hesse germany	8
this is sinatra volume two is an album by american singer frank sinatra released in 1958 another collection of sinatra singles and b sides with backings courtesy of nelson riddle following 1956 's this is sinatra !	12
oak hickory forest is a type of north american forest ecosystem and an ecoregion of the temperate broadleaf and mixed forests biome	11
banara ibaguensis is a species of plant in the salicaceae family it is endemic to colombia	11
churchill heights public school is an elementary school on brimorton drive in the scarborough district of toronto canada	2
bela menkhorsti is a species of sea snail a marine gastropod mollusk in the family mangeliidae	10
hms dragon also known in polish service as orp dragon  polish: dragoon  was a d or danae class cruiser built for the royal navy she was launched in glasgow in december 1917 and scuttled in july 1944 off the normandy beaches as part of the arromanches breakwater	6
ng th i is a commune  x  and village in c i n c district c mau province in vietnam	9
2 headed shark attack is a horror film by the asylum released on january 31 2012 in the united states the film stars carmen electra charlie o'connell and brooke hogan the film premiered september 8 2012 on syfy	13
hukwe ubi zawose  b dodoma tanganyika 1938 or 1940 d bagamoyo tanzania december 30 2003  was a prominent tanzanian musician he was a member of the gogo ethnic group and played the ilimba a large lamellophone similar to the mbira as well as several other traditional instruments	3
mark moore  born 12 january 1965  is a british dance music record producer and dj he was founder of the dance sampling pioneers s'express and runs the london nightclubs 'electrogogo' and 'can can'	3
pyrrhosoma is a genus of damselfly in family coenagrionidae it contains the following species:pyrrhosoma elisabethae schmidt 1948 greek red damselpyrrhosoma latiloba yu yang bu 2008pyrrhosoma nymphula  sulzer 1776  large red damselflypyrrhosoma tinctipenne  mclachlan 1894 	10
robert a manning is a former member of the ohio house of representatives	5
stictonaclia reducta is a moth in the arctiidae family it was described by mabille in 1878 it is found in madagascar	10
archilema is a genus of moths in the arctiidae family	10
harlingtox a d is an american rock band the line up features bassist dave grohl singer bruce merkle guitarist tos nieuwenhuizen and drummer barrett jones harlingtox angel divine was released in december 3 1996 and re issued on may 4 1999 through laundry room records	12
anthony earle peter tony butler  born 13 february 1957  is an english musician and rock bassist best known for his work with the scottish rock band big country he has also worked with on the air the pretenders roger daltrey and pete townshend among others	3
euproctillina is a genus of moths in the family lymantriidae	10
john dixon is an australian comic book artist and writer best known for his creation air hawk and the flying doctors	3
cota is a genus belonging to the family asteraceae in the tribe anthemideae	11
qarah nav  persian: also romanized as qarah n v and qareh n v  is a village in gol tappeh rural district ziviyeh district saqqez county kurdistan province iran at the 2006 census its population was 156 in 33 families	9
acraea pseudepaea dudgeon s acraea is a butterfly in the nymphalidae family it is found in guinea eastern liberia ivory coast ghana and western nigeria the habitat consists of forests adult males mud puddle	10
the de havilland t k 1 was a 1930s british two seat biplane and the first design built by students of the de havilland technical school	6
'force recon' is the second studio album by british thrash metal band virus	12
the band opa recorded this first album during 1976 in the fantasy studios in berkeley california the album was released on milestone records	12
dominican university  du  is a coeducational comprehensive catholic institution of higher education and research in river forest illinois affiliated with the sinsinawa dominican sisters it offers bachelor 's and master 's degrees and certificate programs as well as a phd in library and information science	2
the merchant of venice is a 1916 british silent drama film directed by walter west and starring matheson lang hutin britton ernest caselli it is an adaptation of william shakespeare 's play the merchant of venice	13
st john 's lutheran church is a historic lutheran church at 4527 second street in port hope michigan it was built in 1899 and added to the national register in 1987	7
corpus christi cathedral is a cathedral church located in corpus christi texas united states it is the seat of the catholic diocese of corpus christi	7
titkanlu  persian: also romanized as t tk nl tat g nl and t tg nl also known as t k nl  is a village in titkanlu rural district khabushan district faruj county north khorasan province iran at the 2006 census its population was 3630 in 950 families	9
the cole sup rieure d'audiovisuel  esav graduate school of audiovisual  is an educational institute in toulouse that teaches aspects of filmmaking it was created in 1978 under the leadership of the university of toulouse le mirail and guy chapouilli it issues level 3 license master 1 and master 2 certificates	2
alzahra university  in persian:  is a female only state run university in vanak tehran tehran province iran	2
rhagastis is a genus of moths in the sphingidae family	10
gholamreza rezaei  persian: born 6 august 1984 in shiraz iran  is an iranian football player who currently plays for foolad as a forward in the iran pro league	4
fire on the water is the second installment in the award winning lone wolf book series created by joe dever it is the installment where lone wolf receives the legendary sommerswerd	14
the d57 class was a class of 4 8 2 steam locomotives built by clyde engineering for the new south wales government railways in australia the tenders were built by mort 's dock	6
seneca senior high school is a high school in seneca south carolina	2
public opinion is a book by walter lippmann published in 1922 that is a critical assessment of functional democratic government especially the irrational and often self serving social perceptions that influence individual behavior and prevent optimal societal cohesion	14
st vincent medical center  svmc  is a hospital in los angeles california	7
kim cascone  december 21 1955  is an american composer of electronic music who is known for his releases in the ambient industrial and electro acoustic genre on his own record company silent records	3
shamsi vuai nahodha  born 20 november 1962  is a tanzanian ccm politician and a nominated member of parliament since 2010 he is the current minister of defence and national service	5
adikavi nannaya university  telugu:  is a state university located in rajahmundry in andhra pradesh india adikavi nannaya university was established in march 2006 through the government of andhra pradesh act no 28 of 2006 it is named after nannayya the earliest known telugu author	2
nicholas payton  born september 26 1973  is a trumpet player and multi instrumentalist and grammy award winner from new orleans louisiana he is also a prolific and provocative writer who comments on a multitude of subjects including music race politics and life in america	3
rancho los alamitos takes its name from a mexican land grant in southwestern los angeles county and northwestern orange county california	7
memory is a science fiction novel by lois mcmaster bujold first published in october 1996 it is a part of the vorkosigan saga and is the eleventh full length novel in publication order	14
alas chiricanas  spanish: chiriqu wings  was a commuter airline based in panama which was operational from 1980 to 1995	1
elisha whittlesey  october 19 1783 january 7 1863  was a lawyer civil servant and u s representative from ohio	5
holland holland is a british gun maker based in london england they offer handmade sporting rifles and shotguns h h holds two royal warrants	1
peerless mfg co is a firm designing manufacturing and supplying filtration separation equipment industrial silencers heat exchangers and environmental systems serving the energy petrochemical processing power generation and oil gas industry the company is based in dallas texas with regional offices in canada uk germany dubai singapore and china	1
abarema longipedunculata is a species of legume in the fabaceae family it is found only in venezuela	11
the mind 's construction quarterly was a uk based magazine and webzine edited by neil scott and reporting upon the psychological dimensions of arts and culture it had a postmodern slant but is classical in terms of its aesthetics	14
dotonbori river  dotonborigawa  is a 1982 japanese film directed by kinji fukasaku	13
aporosa is a genus of flowering plant belonging to the family phyllanthaceae the genus comprises about 75 species distributed from indomalaya to the solomon islands	11
alireza jahanbakhsh  persian: born 8 october 1993  is an iranian footballer who plays for the dutch eredivisie club nec he plays as a winger for club and country	4
711 ocean drive is a 1950 american crime film noir directed by joseph m newman the drama features edmond o'brien joanne dru and otto kruger	13
john niven is a scottish author and screenwriter his books include kill your friends the amateurs and the second coming	3
mario pestano garc a  born 8 april 1978 in tenerife  is a male spanish discus thrower his personal best throw is 69 50 achieved on 27 july 2008 in santa cruz de tenerife	4
